state_code,municipality_code,risk_prediction,year
4,3,4.074508457154866,2010
4,3,2.2910519288413678,2011
4,3,-2.2797616252247095,2012
4,3,-1.5760998618410718,2013
4,3,2.005411179593317,2014
4,3,4.841932593459776,2015
4,3,0.4504741440267971,2016
4,3,-6.559070382982721,2017
4,3,-6.271979881377606,2018
4,3,-6.263973458817161,2019
4,3,-9.091149768981262,2020
4,3,-8.331924853121318,2021
4,3,-8.654765787535245,2022
4,4,0.287814739860033,2009
4,4,0.287814739860033,2010
4,4,0.3324347611757549,2012
4,4,0.3324347611757549,2013
4,4,-0.7635328689202612,2014
4,4,-0.7635328689202612,2015
4,4,-0.3990445246784149,2016
4,4,-0.15822724590742157,2017
4,4,0.7940428480532549,2019
4,4,-0.35025516620675423,2020
4,4,0.3903733750212622,2021
4,4,0.25951183222317775,2022
4,5,0.38565666142161414,2009
4,5,0.38565666142161414,2010
4,5,0.681509810671113,2011
4,5,0.681509810671113,2012
4,5,0.736811681127588,2015
4,5,0.736811681127588,2016
4,5,0.4623255679474333,2019
4,5,0.1680977586649764,2020
4,5,0.1680977586649764,2021
4,6,0.05588614835989854,2015
4,6,0.06419754036039012,2016
4,6,0.23307881581870976,2018
4,6,0.25269796821688933,2020
4,6,0.25269796821688933,2021
4,6,-0.08730593366280935,2022
4,7,0.5763987942672852,2016
4,7,1.2017861126881977,2018
4,7,0.4295865724511794,2019
4,7,0.6971206956574855,2021
4,8,0.6504480237727088,2013
4,8,0.6064272091260909,2017
4,8,0.6064272091260909,2018
4,8,0.47111941973491356,2019
4,9,0.5214017047424546,2010
4,9,0.19273846033149206,2013
4,9,0.08000764162230922,2014
4,9,-0.008453781912118407,2016
4,9,0.11746313767527505,2018
4,9,0.5045405907410018,2019
4,9,-0.07894236367843685,2021
4,10,0.6553501958153047,2013
4,10,0.3682578704452133,2015
4,10,0.3682578704452133,2016
4,10,1.0852568682976003,2021
4,11,-0.11243935574286634,2009
4,11,0.2842398310100717,2010
4,11,0.2842398310100717,2011
4,11,0.2842398310100717,2012
4,11,0.13688962430763726,2016
4,11,-0.31429913586979225,2017
4,11,0.23824224265547417,2019
4,11,-1.0670569424984833,2020
4,11,-1.0670569424984833,2021
4,11,-1.0670569424984833,2022
5,1,0.6185128404863586,2011
5,2,3.404124414780881,2009
5,2,3.404124414780881,2010
5,2,4.558926687713882,2011
5,2,4.228594772859663,2012
5,2,4.2722237443023525,2013
5,2,4.063003701913828,2014
5,2,2.2637210958505474,2015
5,2,11.642162910798795,2016
5,2,6.516155630059326,2017
5,2,6.516155630059326,2018
5,2,4.454265644083732,2019
5,2,8.308585719639284,2020
5,2,2.850110201977662,2021
5,2,2.850110201977662,2022
5,3,1.0435819693329385,2009
5,3,1.0435819693329385,2010
5,3,4.514716881828505,2011
5,3,2.712900155618207,2012
5,3,1.2192640247987832,2015
5,3,1.5443891877665354,2016
5,3,4.025683712009757,2017
5,3,2.7831374535185827,2018
5,3,1.0120667753515906,2019
5,3,1.0120667753515906,2020
5,3,1.0120667753515906,2021
5,3,1.0120667753515906,2022
5,4,2.3632202199513843,2011
5,4,2.3632202199513843,2012
5,4,2.3632202199513843,2013
5,4,0.4749042060635152,2014
5,4,0.4749042060635152,2015
5,4,0.5062996160636621,2016
5,4,0.5062996160636621,2017
5,4,0.5062996160636621,2019
5,4,0.4064058566350201,2021
5,4,0.4064058566350201,2022
5,5,0.9213138459348105,2015
5,5,0.9213138459348105,2016
5,5,0.9213138459348105,2017
5,5,0.7342335288891059,2020
5,5,0.7342335288891059,2021
5,6,0.7400702737112642,2009
5,6,0.7983572011267809,2010
5,6,-0.07890563722789613,2012
5,6,-0.01939259820241612,2013
5,6,0.0648523832031487,2014
5,6,0.0648523832031487,2015
5,6,0.08635214955665833,2016
5,6,-0.611001076758129,2017
5,6,-0.611001076758129,2018
5,6,-0.611001076758129,2019
5,6,-0.20331436535812117,2020
5,6,-0.20331436535812117,2021
5,6,-0.20331436535812117,2022
5,7,0.44462994884318563,2013
5,7,0.5746845132667978,2014
5,7,0.5093144414452601,2016
5,7,0.5798497286696442,2017
5,7,0.5798497286696442,2018
5,7,0.7490412305094719,2021
5,7,0.7490412305094719,2022
5,8,0.72342788569845,2013
5,8,0.9120191326663032,2020
5,9,0.444131704002741,2009
5,9,0.444131704002741,2010
5,9,0.6260369079687738,2011
5,9,1.0803395881841538,2012
5,9,1.0803395881841538,2013
5,9,0.003004758075060834,2014
5,9,-0.40878909034984723,2015
5,9,0.27387423207418105,2017
5,9,0.27387423207418105,2018
5,9,0.27387423207418105,2019
5,9,0.6181064541242632,2020
5,9,0.6181064541242632,2021
5,9,0.6181064541242632,2022
5,10,-0.7678799247424938,2009
5,10,0.12000889575337016,2010
5,10,-0.47555304842281176,2011
5,10,-0.6023936536445856,2012
5,10,-0.449958990480218,2013
5,10,2.411699310916804,2014
5,10,2.411699310916804,2015
5,10,7.539147136620434,2016
5,10,-0.9183477449113283,2017
5,10,-0.9183477449113283,2018
5,10,-0.8225669969861612,2019
5,10,0.1150827841255478,2020
5,10,0.1150827841255478,2021
5,10,0.1150827841255478,2022
5,11,0.74152101234479,2009
5,11,0.5688414360745021,2015
5,11,0.6306263226999129,2021
5,12,0.7250292105376214,2014
5,13,0.5963517153374861,2019
5,14,1.5870290511171268,2010
5,14,1.5870290511171268,2011
5,14,1.3104718469216092,2013
5,14,0.7928506908522731,2015
5,14,0.8921858502799129,2018
5,14,0.501747269130503,2022
5,15,0.8757410596268811,2016
5,15,0.5923460863515669,2020
5,16,0.8852804545191372,2010
5,16,0.8852804545191372,2013
5,16,0.8852804545191372,2014
5,17,-0.2977479002237985,2009
5,17,-0.2977479002237985,2010
5,17,-0.277696149646498,2011
5,17,-0.33810457583107767,2012
5,17,-0.33810457583107767,2013
5,17,3.073311942974732,2014
5,17,3.073311942974732,2015
5,17,2.7315648870087306,2016
5,17,5.458218151612898,2017
5,17,5.458218151612898,2018
5,17,5.458218151612898,2019
5,17,3.031011934868676,2020
5,17,3.031011934868676,2021
5,17,3.031011934868676,2022
5,18,15.393390028102399,2009
5,18,16.041893671989172,2010
5,18,1.504559179224657,2011
5,18,0.8364194528067642,2012
5,18,-0.8620877539565851,2013
5,18,-2.2952302476550757,2014
5,18,-2.3421172685241576,2015
5,18,-1.087391668191073,2016
5,18,-1.505088243960567,2017
5,18,-3.0087723627697525,2018
5,18,-4.424188678084941,2019
5,18,-6.011170255235152,2020
5,18,-6.011170255235152,2021
5,18,-6.3934513392066075,2022
5,19,0.5247787958476704,2013
5,19,0.5247787958476704,2016
5,19,0.5247787958476704,2018
5,19,0.48307454568372793,2020
5,20,2.96085441276701,2009
5,20,4.316916580728579,2010
5,20,6.76233313229723,2011
5,20,1.0192176198932226,2012
5,20,-0.02506766064943581,2013
5,20,2.123208878612473,2014
5,20,2.123208878612473,2015
5,20,3.837211699566979,2016
5,20,1.9367966846892077,2017
5,20,1.546670953304135,2018
5,20,1.546670953304135,2019
5,20,0.789338537172101,2020
5,20,0.789338537172101,2021
5,20,0.789338537172101,2022
5,21,0.16772337190570974,2016
5,21,0.16772337190570974,2017
5,21,0.16772337190570974,2019
5,21,0.07734341819489159,2020
5,22,0.380652297262235,2009
5,22,0.3503675598315089,2012
5,22,0.5703825386049263,2013
5,22,0.3503675598315089,2014
5,22,0.83651295323293,2015
5,22,0.1354570617414509,2016
5,22,1.4097541939120248,2019
5,22,1.2974423250160123,2020
5,22,1.4626020749733721,2021
5,22,1.4414462654263012,2022
5,23,1.3943047156182196,2010
5,23,0.6402673145359111,2012
5,23,0.7102937860733437,2020
5,23,0.7102937860733437,2022
5,24,0.22264697755233573,2009
5,24,0.1762555706619577,2010
5,24,0.384447471088366,2011
5,24,0.12810077455165778,2013
5,24,-0.2106599409086151,2014
5,24,-0.15194462593682978,2015
5,24,-0.48901330963514367,2017
5,24,-0.5730669019486592,2018
5,24,-0.5784210419608791,2019
5,24,-0.2987045701953875,2020
5,24,-0.4201157711287273,2021
5,24,-0.22423792841674609,2022
5,25,1.0287706656657858,2009
5,25,2.756434951833143,2010
5,25,2.228283321288308,2011
5,25,2.423549829695256,2012
5,25,2.251677893559251,2013
5,25,6.494144013567125,2014
5,25,6.494144013567125,2015
5,25,3.2333515341162933,2016
5,25,2.045541776158628,2017
5,25,1.6603022044240856,2018
5,25,1.6603022044240856,2019
5,25,0.007447101962570848,2020
5,25,-3.425847869175458,2021
5,25,-3.425847869175458,2022
5,26,0.4163001486926885,2009
5,27,6.962506465570275,2009
5,27,3.438501464541085,2010
5,27,1.8904562095773596,2011
5,27,1.6643908229834148,2012
5,27,2.3578866307489244,2013
5,27,1.5325399294660988,2014
5,27,3.7543238944859043,2015
5,27,1.2989415184242616,2016
5,27,1.1663891808409246,2017
5,27,0.86771684907897,2021
5,27,0.8317121517125338,2022
5,28,1.62293339120061,2009
5,28,1.62293339120061,2010
5,28,1.6870642323098701,2011
5,28,1.7258694842820403,2012
5,28,1.0745225861328216,2013
5,28,2.169666566059746,2014
5,28,2.169666566059746,2015
5,28,0.5689178246924472,2016
5,28,0.3832147054380987,2017
5,28,0.3832147054380987,2018
5,28,0.5149510134766258,2019
5,28,1.577344694514889,2020
5,28,1.577344694514889,2021
5,28,1.577344694514889,2022
5,29,0.8334915459804985,2009
5,29,0.8029643556758476,2013
5,30,-2.6620418492562705,2009
5,30,11.425602351095062,2010
5,30,50.75381798149105,2011
5,30,103.78650237648456,2012
5,30,70.39622351685615,2013
5,30,103.74767940269658,2014
5,30,106.0048492752771,2015
5,30,137.81129044038687,2016
5,30,49.1237936787256,2017
5,30,53.48076562593023,2018
5,30,46.32697570242126,2019
5,30,-56.476506444995614,2020
5,30,-40.33707331589123,2021
5,30,-40.33707331589123,2022
5,31,1.242778673320407,2012
5,31,1.242778673320407,2013
5,31,1.580698384363207,2015
5,31,0.050815194200044544,2016
5,31,-0.4851096259473867,2017
5,31,-0.4851096259473867,2018
5,31,-0.4851096259473867,2019
5,31,0.4155279833726486,2020
5,31,0.4155279833726486,2021
5,31,0.4155279833726486,2022
5,32,0.626482997459371,2009
5,32,1.5346486093763534,2010
5,32,0.2826060443470958,2011
5,32,-0.8913654038757136,2012
5,32,-0.11995606569580651,2013
5,32,-0.11995606569580651,2014
5,32,-0.11995606569580651,2015
5,32,-0.2886274084755554,2016
5,32,1.3591277769009167,2017
5,32,-1.6466361037722328,2018
5,32,-1.6466361037722328,2019
5,32,-1.0283475405685227,2020
5,32,-1.0283475405685227,2021
5,32,-1.0283475405685227,2022
5,33,0.5222403850013415,2009
5,33,0.5222403850013415,2010
5,33,-1.3919829794444738,2011
5,33,-1.4711801812407144,2012
5,33,-1.4711801812407144,2013
5,33,-0.06261315721855275,2014
5,33,-0.06040344938774868,2015
5,33,-1.4955672109281213,2016
5,33,-0.9517435625345202,2017
5,33,-0.9517435625345202,2018
5,33,2.509223720061723,2019
5,33,-1.2250041821941995,2020
5,33,-1.2250041821941995,2021
5,33,-1.2250041821941995,2022
5,34,0.9312437512422718,2010
5,34,0.6816928133560967,2016
5,35,12.009149816453439,2009
5,35,18.64422702820281,2010
5,35,15.94596826324738,2011
5,35,51.44227100464951,2012
5,35,47.98027637932659,2013
5,35,161.46138903588297,2014
5,35,132.57908794881533,2015
5,35,131.1995618372354,2016
5,35,8.926017222967811,2017
5,35,-4.818014401496509,2018
5,35,-12.694620773297693,2019
5,35,11.19266306603191,2020
5,35,5.353085472537792,2021
5,35,8.94508459795575,2022
5,36,1.0365797480958188,2009
5,36,1.0365797480958188,2011
5,36,2.174636352872476,2015
5,36,1.425421438887412,2017
5,36,1.425421438887412,2018
5,36,1.425421438887412,2019
5,36,1.1155694587669782,2022
5,37,0.3853306660802423,2009
5,37,0.3853306660802423,2011
5,37,0.8064265341987341,2014
5,37,0.8064265341987341,2018
5,37,0.8064265341987341,2019
5,38,0.5456031001113287,2010
5,38,0.5718097633678938,2012
5,38,0.22304344433277723,2016
5,38,0.22304344433277723,2018
5,38,-0.07233061324557054,2020
6,1,0.36995254738737726,2009
6,1,0.36995254738737726,2010
6,1,0.6554037982844088,2011
6,1,0.6554037982844088,2012
6,1,0.6554037982844088,2014
6,1,0.6554037982844088,2016
6,1,0.6554037982844088,2017
6,1,-0.1333612344932284,2018
6,1,0.06891779598059301,2019
6,1,0.06891779598059301,2020
6,1,0.06891779598059301,2021
6,1,0.06891779598059301,2022
6,2,0.3127455646489934,2009
6,2,1.825108532508349,2010
6,2,-2.449463631277731,2011
6,2,2.338578858137423,2012
6,2,5.104075402373116,2013
6,2,6.550092389107997,2014
6,2,10.42201714976444,2015
6,2,9.357498709698321,2016
6,2,5.213190821690864,2017
6,2,-8.288161796865483,2018
6,2,-4.686220420514347,2019
6,2,7.733627704688029,2020
6,2,3.193620125888974,2021
6,2,3.193620125888974,2022
6,3,0.15093327253350292,2009
6,3,0.15093327253350292,2010
6,3,0.3400706443135329,2011
6,3,0.3400706443135329,2013
6,3,0.3400706443135329,2015
6,3,0.3400706443135329,2016
6,3,0.3400706443135329,2017
6,3,0.08337096343730879,2018
6,3,0.8751926507544764,2019
6,3,0.40134522906408593,2020
6,3,0.7331888306024865,2021
6,3,0.7331888306024865,2022
6,4,0.8821221988186143,2009
6,4,0.8821221988186143,2010
6,4,1.1332090874432417,2011
6,4,1.8154080230251697,2013
6,4,1.8154080230251697,2014
6,4,1.8154080230251697,2015
6,4,1.8154080230251697,2016
6,4,0.4156365397317389,2017
6,4,0.6280682757433169,2018
6,4,0.6280682757433169,2019
6,4,0.6280682757433169,2020
6,4,0.6280682757433169,2021
6,4,0.6280682757433169,2022
6,5,0.28612172792018886,2009
6,5,0.3722100263347474,2010
6,5,-0.4896375285709956,2011
6,5,-0.4896375285709956,2012
6,5,-0.4896375285709956,2013
6,5,-0.7173742321547523,2014
6,5,-0.2829804983503293,2016
6,5,-0.08962294212801276,2017
6,5,0.5163122614082533,2018
6,5,0.5554080033184884,2019
6,5,0.47970718423544745,2020
6,5,0.4055042681601778,2022
6,6,0.8220049059020752,2014
6,6,0.8220049059020752,2016
6,6,0.7224664266509054,2018
6,6,0.3885223635224868,2022
6,7,-1.2999122949854358,2009
6,7,3.928042740847289,2010
6,7,7.247193864400825,2011
6,7,3.591830888766857,2012
6,7,5.652020289411174,2013
6,7,4.474979865557895,2014
6,7,6.06252430969623,2015
6,7,4.946735540554263,2016
6,7,-2.8217817929236855,2017
6,7,0.6760229379076311,2018
6,7,1.8755849520202128,2019
6,7,-0.8731380525761858,2020
6,7,0.21796120922965706,2021
6,7,0.7419190420689401,2022
6,8,0.7016241478069024,2012
6,8,0.7016241478069024,2014
6,8,0.7016241478069024,2015
6,8,0.26853967376971505,2020
6,8,0.2001015954785832,2022
6,9,-0.41945180528242354,2009
6,9,-0.7499439404270057,2010
6,9,-0.3561141957041758,2011
6,9,1.0104723308750736,2012
6,9,4.732172559012277,2013
6,9,1.1572098143090286,2014
6,9,4.349271652594825,2015
6,9,2.0460219518482026,2016
6,9,-0.16353761402162437,2017
6,9,-4.307074571674149,2018
6,9,-4.728163787017432,2019
6,9,-2.5394923285563222,2020
6,9,-1.0514571667485715,2021
6,9,-2.5394923285563222,2022
6,10,0.7585952050560096,2010
6,10,1.066471765907055,2011
6,10,4.031189610543667,2012
6,10,4.031189610543667,2013
6,10,4.031189610543667,2014
6,10,4.031189610543667,2015
6,10,4.428775885033819,2016
6,10,-1.3002719061315922,2017
6,10,-3.4685917533974826,2018
6,10,-6.33939101311268,2019
6,10,-5.874754366832085,2020
6,10,-5.45996176777652,2021
6,10,-5.45996176777652,2022
7,1,1.0731734538616862,2010
7,1,0.611139272171387,2012
7,1,0.611139272171387,2013
7,1,0.5398868007672962,2014
7,1,0.5398868007672962,2015
7,1,0.5398868007672962,2021
7,2,0.3601407431645027,2009
7,2,0.3601407431645027,2010
7,2,0.34489076288045695,2011
7,2,0.6186837382842184,2014
7,2,0.6186837382842184,2015
7,2,0.6186837382842184,2016
7,2,0.37694816758674526,2017
7,2,0.37694816758674526,2021
7,2,0.37694816758674526,2022
7,3,0.5473068650613119,2009
7,3,0.5473068650613119,2010
7,3,0.7387811937159035,2011
7,3,0.7387811937159035,2012
7,3,0.7387811937159035,2013
7,3,0.892807256620033,2014
7,3,0.892807256620033,2015
7,3,0.892807256620033,2016
7,3,0.892807256620033,2018
7,3,0.892807256620033,2019
7,3,0.892807256620033,2021
7,4,0.549738987237545,2009
7,4,0.3432736022473098,2012
7,4,0.36038665700528194,2014
7,4,0.36038665700528194,2015
7,5,0.4313467670660873,2013
7,5,0.2856218395813203,2017
7,5,0.30492688625446196,2021
7,5,0.30492688625446196,2022
7,6,0.5852725746844686,2009
7,6,0.6513385873199076,2012
7,6,0.5219824038344457,2015
7,6,0.32053219992245874,2019
7,6,0.32053219992245874,2020
7,6,0.32053219992245874,2022
7,7,0.5538147257420439,2013
7,8,0.6209908725538537,2010
7,8,0.6209908725538537,2012
7,8,0.6024326760094487,2013
7,8,1.029863864477018,2015
7,8,1.1418932582397137,2019
7,8,1.1418932582397137,2020
7,8,1.1418932582397137,2021
7,9,0.5424125703633282,2009
7,9,0.6165047757832184,2010
7,9,-0.3696742711147338,2011
7,9,-0.5546266957144569,2012
7,9,-0.3696742711147338,2013
7,9,0.19526558507715755,2014
7,9,0.5221348823839169,2015
7,9,0.19986788707883626,2016
7,9,-0.5576462425271347,2017
7,9,-0.637438994962951,2018
7,9,-0.7416956434926983,2019
7,9,-0.576700679126019,2020
7,9,-0.7416956434926983,2021
7,9,-0.5160142082102516,2022
7,11,1.154208191803424,2015
7,11,1.154208191803424,2017
7,11,1.154208191803424,2021
7,12,0.3275628297751206,2009
7,12,0.44618322179429853,2010
7,12,1.5356245523905594,2011
7,12,0.5368617287604969,2013
7,12,0.6077060939576215,2014
7,12,0.6077060939576215,2016
7,12,2.176583620285816,2021
7,12,2.176583620285816,2022
7,13,0.5201948526076802,2012
7,13,0.5201948526076802,2013
7,13,0.42897762160897956,2014
7,13,0.42897762160897956,2016
7,13,0.5191497751666411,2018
7,13,0.4987520077986257,2019
7,14,0.5454242461482096,2017
7,14,0.5454242461482096,2020
7,15,0.28149140861391325,2010
7,15,0.6489254343595209,2012
7,15,0.6489254343595209,2013
7,15,-0.8082834395546231,2014
7,15,-0.8082834395546231,2015
7,15,-0.8082834395546231,2016
7,15,0.41117445262151264,2017
7,15,0.00806292789905033,2019
7,15,0.00806292789905033,2022
7,16,0.6687631125056493,2010
7,16,0.29747618057918007,2014
7,16,0.29747618057918007,2015
7,16,0.3619162984872051,2019
7,16,0.3619162984872051,2020
7,16,0.3619162984872051,2021
7,17,0.2697283442343037,2009
7,17,0.8805121119944207,2010
7,17,0.07567349121265801,2011
7,17,0.07567349121265801,2012
7,17,0.5394050567217236,2013
7,17,0.3485480465098393,2014
7,17,0.4229111623326483,2015
7,17,0.4229111623326483,2016
7,17,-3.9828338469787616,2018
7,17,-3.9828338469787616,2019
7,17,-2.0627020681344685,2020
7,17,-2.0627020681344685,2021
7,17,-2.0627020681344685,2022
7,18,0.6444979357607744,2010
7,18,0.6665318873519823,2016
7,18,0.6665318873519823,2017
7,19,-2.246204519982525,2009
7,19,-1.693762362694811,2010
7,19,-2.0594576727206,2011
7,19,1.2789481641786231,2012
7,19,1.2789481641786231,2013
7,19,-1.1582449123250882,2014
7,19,-1.1582449123250882,2015
7,19,-1.2054001730652595,2016
7,19,-1.4250692499711821,2017
7,19,-1.4250692499711821,2018
7,19,-0.8437338244273053,2020
7,19,-0.8437338244273053,2021
7,19,-0.8437338244273053,2022
