state_code,municipality_code,risk_prediction,support_count,social_assistance_count,outpatient_consultation_count,hospitalization_count,carcinogenic_water_sources_count,water_sources_carcinogens_2B,water_sources_carcinogens_1,emission_concentration,marginalization,electricity_fuel,firewood_fuel,oil_fuel,brick_factory,stationary_risk_sources
11,9,-0.1002156160000046,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,28.763209711000002,0.0,0.0,0.0,0.0,0.0
11,10,0.39298286635743973,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.742894627,0.0,0.0,0.0,0.0,0.0
11,11,-0.6220765283900641,0.0,0.0,78.0,4.0,0.0,0.0,0.0,0.0,35.785343708,0.0,0.0,0.0,0.0,0.0
11,12,0.5664599786079001,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,12.206313584,0.0,0.0,0.0,0.0,0.0
11,14,-3.409050739194737,7.0,0.0,136.0,31.0,0.0,0.0,0.0,0.0,53.64749889,0.0,0.0,0.0,0.0,0.0
11,15,-1.6595742750299183,15.0,0.0,245.0,49.0,0.0,0.0,0.0,262.5164739,100.847323213,0.0,0.0,0.0,0.0,0.0
11,17,-12.465316854035393,35.0,13.0,1472.0,303.0,0.0,0.0,0.0,839.5817000000001,166.764440011,0.0,0.0,0.0,0.0,0.0
11,18,-0.14608683909604475,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,16.843795576,0.0,0.0,0.0,0.0,0.0
11,19,-0.4351319128126027,0.0,0.0,111.0,3.0,0.0,0.0,0.0,0.0,10.308183797,0.0,0.0,0.0,0.0,0.0
11,20,-83.40357602932541,343.0,41.0,9930.0,1365.0,0.0,0.0,0.0,8642.663063,565.558929604,0.0,0.0,0.0,0.0,0.0
11,21,-1.7235150726010433,3.0,0.0,48.0,25.0,0.0,0.0,0.0,0.0,37.320834174,0.0,0.0,0.0,0.0,0.0
11,23,-10.943194476976428,2.0,0.0,1000.0,73.0,0.0,0.0,0.0,0.0,28.186515303,0.0,0.0,0.0,0.0,0.0
11,24,0.7969965832977617,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,4.637601067,0.0,0.0,0.0,0.0,0.0
11,25,0.9257314835655446,0.0,0.0,76.0,5.0,0.0,0.0,0.0,0.0,31.111499169000002,0.0,0.0,0.0,0.0,0.0
11,27,0.037961448543446824,24.0,0.0,723.0,179.0,0.0,0.0,0.0,16.96,87.028639956,0.0,0.0,0.0,0.0,0.0
11,28,-1.9820255387024832,0.0,0.0,300.0,8.0,0.0,0.0,0.0,0.0,47.527410414,0.0,0.0,0.0,0.0,0.0
11,29,0.038194590493971614,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,7.385972757,0.0,0.0,0.0,0.0,0.0
11,30,-0.4663098891271617,0.0,0.0,151.0,13.0,0.0,0.0,0.0,0.0,28.993999713000004,0.0,0.0,0.0,0.0,0.0
11,31,0.12987815295012778,4.0,0.0,154.0,32.0,0.0,0.0,0.0,0.0,37.268572756,0.0,0.0,0.0,0.0,0.0
11,32,-3.8051899298166467,0.0,0.0,87.0,17.0,0.0,0.0,0.0,667.2783,27.89670042,0.0,0.0,0.0,0.0,0.0
11,33,-4.9706011961494205,0.0,0.0,332.0,23.0,0.0,0.0,0.0,4570.0,41.805213862,0.0,0.0,0.0,0.0,0.0
11,35,-0.8392881350335315,0.0,0.0,87.0,8.0,0.0,0.0,0.0,0.0,38.018988737,0.0,0.0,0.0,0.0,0.0
11,36,0.8490258835113917,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.746791627,0.0,0.0,0.0,0.0,0.0
11,37,-4.6058753074344585,0.0,0.0,208.0,55.0,0.0,0.0,0.0,2391.1867099999995,53.780377778,0.0,0.0,0.0,0.0,0.0
11,38,0.1305550863486718,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.70143298,0.0,0.0,0.0,0.0,0.0
11,39,0.4256934350433446,0.0,0.0,170.0,1.0,0.0,0.0,0.0,0.0,14.970407263,0.0,0.0,0.0,0.0,0.0
11,41,-0.4603065914181611,0.0,0.0,34.0,4.0,0.0,0.0,0.0,0.0,36.357619346,0.0,0.0,0.0,0.0,0.0
11,42,-12.19129427178603,2.0,0.0,307.0,3.0,0.0,0.0,0.0,0.0,42.953850249,0.0,0.0,0.0,0.0,0.0
11,43,0.17357867994510645,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.955951091,0.0,0.0,0.0,0.0,0.0
11,44,1.1812247950962211,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,25.684306338,0.0,0.0,0.0,0.0,0.0
11,45,0.9627426643313136,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,1.8826221539999999,0.0,0.0,0.0,0.0,0.0
11,46,-0.8132778817357003,0.0,0.0,167.0,14.0,0.0,0.0,0.0,0.0,35.392092576,0.0,0.0,0.0,0.0,0.0
12,1,-76.65841796146854,22.0,5.0,3532.0,235.0,0.0,0.0,0.0,12.9474,430.94471977,0.0,0.0,0.0,0.0,0.0
12,4,0.6727312277138077,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.698465962,0.0,0.0,0.0,0.0,0.0
12,7,-0.04835926804063161,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,19.940154275,0.0,0.0,0.0,0.0,0.0
12,11,-1.1800680193342825,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,25.608318013,0.0,0.0,0.0,0.0,0.0
12,13,0.8403119239282697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5633238389999997,0.0,0.0,0.0,0.0,0.0
12,14,0.2191944586486535,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.543233943,0.0,0.0,0.0,0.0,0.0
12,15,0.07709395645106829,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,4.712118533,0.0,0.0,0.0,0.0,0.0
12,16,0.5782516082391038,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.741520895,0.0,0.0,0.0,0.0,0.0
12,21,-0.6149105337153287,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,24.864779811000002,0.0,0.0,0.0,0.0,0.0
12,23,0.7569202196523499,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.671454117,0.0,0.0,0.0,0.0,0.0
12,28,-1.244469333171334,0.0,0.0,139.0,16.0,0.0,0.0,0.0,0.0,32.188983569,0.0,0.0,0.0,0.0,0.0
12,29,-1.557465354192651,0.0,1.0,398.0,49.0,0.0,0.0,0.0,0.0,163.749435921,0.0,0.0,0.0,0.0,0.0
12,34,0.36587202527335655,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20.492502713,0.0,0.0,0.0,0.0,0.0
12,35,-2.454151415356434,0.0,1.0,73.0,15.0,0.0,0.0,0.0,0.0,120.29482946599998,0.0,0.0,0.0,0.0,0.0
12,36,0.6274240220871606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.263795245,0.0,0.0,0.0,0.0,0.0
12,38,-2.7553796468457983,0.0,1.0,110.0,10.0,0.0,0.0,0.0,0.0,105.903277078,0.0,0.0,0.0,0.0,0.0
12,51,0.7287695484620529,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,7.243176505,0.0,0.0,0.0,0.0,0.0
12,52,0.25985536031548884,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,18.919229682,0.0,0.0,0.0,0.0,0.0
12,53,1.6113265636884058,0.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,13.343673589,0.0,0.0,0.0,0.0,0.0
12,55,-0.9100209325309688,0.0,4.0,35.0,9.0,0.0,0.0,0.0,0.0,38.398763663,0.0,0.0,0.0,0.0,0.0
12,57,1.414669381175139,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,35.178781087,0.0,0.0,0.0,0.0,0.0
12,58,-0.4698766104279704,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,21.177775002,0.0,0.0,0.0,0.0,0.0
12,59,-0.1489872392184657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82546561,0.0,0.0,0.0,0.0,0.0
12,60,0.7350601454591695,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.783711714,0.0,0.0,0.0,0.0,0.0
12,61,1.2104622031866434,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.895463041,0.0,0.0,0.0,0.0,0.0
12,62,0.7775510002411439,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.434253341,0.0,0.0,0.0,0.0,0.0
12,66,0.12164195549115724,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,37.035658234,0.0,0.0,0.0,0.0,0.0
12,67,0.34428463095998824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.859040541,0.0,0.0,0.0,0.0,0.0
12,70,0.4470347371980326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.543886499,0.0,0.0,0.0,0.0,0.0
12,71,0.5902365715453335,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,7.027352986,0.0,0.0,0.0,0.0,0.0
12,75,-0.38331592130102166,2.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,32.187507399,0.0,0.0,0.0,0.0,0.0
12,77,0.622877038092545,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.316713092,0.0,0.0,0.0,0.0,0.0
13,1,0.24657786615744226,0.0,0.0,82.0,8.0,0.0,0.0,0.0,0.0,0.929013479,0.0,0.0,0.0,0.0,0.0
13,3,-0.8853765832720044,6.0,0.0,153.0,121.0,0.0,0.0,0.0,0.0,24.337793494,0.0,0.0,0.0,0.0,0.0
13,4,1.093520321329361,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,3.683396497,0.0,0.0,0.0,0.0,0.0
13,5,0.3160429247967459,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.02365824,0.0,0.0,0.0,0.0,0.0
13,6,-0.12281106561165474,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,2.853825617,0.0,0.0,0.0,0.0,0.0
13,7,0.4497053833401183,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.700263647,0.0,0.0,0.0,0.0,0.0
13,9,1.0052428491891594,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,6.506701881000001,0.0,0.0,0.0,0.0,0.0
13,10,-0.43810191711888746,0.0,0.0,45.0,4.0,0.0,0.0,0.0,19391.2975,16.163481231,0.0,0.0,0.0,0.0,0.0
13,12,0.42414633385352757,8.0,0.0,67.0,8.0,0.0,0.0,0.0,0.0,5.605671394,0.0,0.0,0.0,0.0,0.0
13,14,0.557931547002823,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,7.390464317,0.0,0.0,0.0,0.0,0.0
13,16,0.16465533588053458,0.0,0.0,125.0,8.0,0.0,0.0,0.0,0.0,16.464446992,0.0,0.0,0.0,0.0,0.0
13,19,0.35450652003380506,0.0,0.0,40.0,5.0,0.0,0.0,0.0,0.0,5.551718438,0.0,0.0,0.0,0.0,0.0
13,21,0.5744280134602107,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.586961614,0.0,0.0,0.0,0.0,0.0
13,22,0.5930649229300289,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,3.774190063,0.0,0.0,0.0,0.0,0.0
13,23,1.8419547996481074,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,9.412095048,0.0,0.0,0.0,0.0,0.0
13,27,0.09947322094718532,0.0,0.0,161.0,12.0,0.0,0.0,0.0,0.0,3.6801382030000003,0.0,0.0,0.0,0.0,0.0
13,28,-0.9983464602559287,1.0,0.0,672.0,87.0,0.0,0.0,0.0,0.0,29.965734298,0.0,0.0,0.0,0.0,0.0
13,29,-0.6819018875647458,8.0,0.0,115.0,19.0,0.0,0.0,0.0,20.465044000000002,14.723031869,0.0,0.0,0.0,0.0,0.0
13,30,-1.0904907470183207,26.0,0.0,553.0,74.0,0.0,0.0,0.0,0.0,25.295600891,0.0,0.0,0.0,0.0,0.0
13,35,0.5219413973757117,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.918137937,0.0,0.0,0.0,0.0,0.0
13,38,0.5992226007768114,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.954865987,0.0,0.0,0.0,0.0,0.0
13,39,0.1642232189889249,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.479644434,0.0,0.0,0.0,0.0,0.0
13,41,-0.12488948425151011,0.0,0.0,91.0,22.0,0.0,0.0,0.0,0.0,12.269738161,0.0,0.0,0.0,0.0,0.0
13,42,0.5937807151173234,2.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,3.777070048,0.0,0.0,0.0,0.0,0.0
13,48,-10.609594266954966,200.0,13.0,1187.0,240.0,0.0,0.0,0.0,0.0,185.063508125,0.0,0.0,0.0,0.0,0.0
13,50,1.3803349503818318,0.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,7.528544474,0.0,0.0,0.0,0.0,0.0
13,51,-28.24065721607003,12.0,9.0,102.0,1.0,0.0,0.0,0.0,0.0,141.567070569,0.0,0.0,0.0,0.0,0.0
13,53,0.5504927368213648,2.0,0.0,329.0,6.0,0.0,0.0,0.0,0.0,2.825498591,0.0,0.0,0.0,0.0,0.0
13,54,-0.13064307338616926,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,3.771108391,0.0,0.0,0.0,0.0,0.0
13,56,0.11073229477822556,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,18.78453308,0.0,0.0,0.0,0.0,0.0
13,58,0.25711585365186784,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,2.836710941,0.0,0.0,0.0,0.0,0.0
13,59,-0.13249117737135183,0.0,0.0,148.0,1.0,0.0,0.0,0.0,0.0,5.576466179,0.0,0.0,0.0,0.0,0.0
13,60,0.3763465034082641,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.946948615,0.0,0.0,0.0,0.0,0.0
13,61,-0.4699404711824124,0.0,1.0,54.0,43.0,0.0,0.0,0.0,142.6497,33.331021445,0.0,0.0,0.0,0.0,0.0
13,62,0.22287154595201902,0.0,0.0,289.0,2.0,0.0,0.0,0.0,0.0,1.713913173,0.0,0.0,0.0,0.0,0.0
13,63,-0.5062153147479738,0.0,8.0,101.0,24.0,0.0,0.0,0.0,28.8288,33.602429492,0.0,0.0,0.0,0.0,0.0
13,64,0.5211751735717423,0.0,0.0,24.0,6.0,0.0,0.0,0.0,0.0,1.884594464,0.0,0.0,0.0,0.0,0.0
13,66,0.7409464793958291,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,5.597787319000001,0.0,0.0,0.0,0.0,0.0
13,67,-2.008433798671921,0.0,0.0,133.0,10.0,0.0,0.0,0.0,0.0,13.925933144,0.0,0.0,0.0,0.0,0.0
13,69,-0.9628396734708994,2.0,0.0,92.0,62.0,0.0,0.0,0.0,493.39867661399995,92.673543439,0.0,0.0,0.0,0.0,0.0
13,70,0.429698955690078,0.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,8.38352433,0.0,0.0,0.0,0.0,0.0
13,72,0.12710321978986255,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.812638047,0.0,0.0,0.0,0.0,0.0
13,74,0.18352877194714026,6.0,0.0,32.0,42.0,0.0,0.0,0.0,0.0,9.286777705,0.0,0.0,0.0,0.0,0.0
13,75,0.21952477154142735,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,13.248517276,0.0,0.0,0.0,0.0,0.0
13,76,-3.7629583406722533,7.0,0.0,336.0,140.0,0.0,0.0,0.0,5069.942,53.873211173,0.0,0.0,0.0,0.0,0.0
13,77,3.812361337649824,10.0,0.0,179.0,117.0,0.0,0.0,0.0,0.0,79.051478792,0.0,0.0,0.0,0.0,0.0
13,81,-0.26580807745174956,5.0,0.0,38.0,8.0,0.0,0.0,0.0,0.0,19.984533813,0.0,0.0,0.0,0.0,0.0
13,82,0.3831365807323859,0.0,0.0,39.0,5.0,0.0,0.0,0.0,0.0,13.939355245,0.0,0.0,0.0,0.0,0.0
13,83,0.7069839894651776,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,35.373740154,0.0,0.0,0.0,0.0,0.0
13,84,-1.0684212683766545,4.0,0.0,177.0,12.0,0.0,0.0,0.0,17.4328,12.166384099,0.0,0.0,0.0,0.0,0.0
14,2,0.7125419621080167,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.9533,15.188040023,0.0,0.0,0.0,0.0,0.0
14,3,0.38543857802041487,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,14.213872307,0.0,0.0,0.0,0.0,0.0
14,6,-1.3827633391301373,55.0,0.0,155.0,5.0,0.0,0.0,0.0,1.8202,22.891693238000002,0.0,0.0,0.0,0.0,0.0
14,8,2.6252629450357086,0.0,0.0,59.0,81.0,0.0,0.0,0.0,0.0,42.139668546,0.0,0.0,0.0,0.0,0.0
14,9,0.23895452694896208,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,14.158782053,0.0,0.0,0.0,0.0,0.0
14,11,0.5734892602408138,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.721060441,0.0,0.0,0.0,0.0,0.0
14,13,-1.0438835515991185,0.0,0.0,74.0,19.0,0.0,0.0,0.0,22.944999999999997,27.743378473,0.0,0.0,0.0,0.0,0.0
14,15,-0.6552432825809363,19.0,0.0,105.0,15.0,0.0,0.0,0.0,3.2892,22.687194287,0.0,0.0,0.0,0.0,0.0
14,18,-0.8854336824152337,20.0,0.0,154.0,17.0,0.0,0.0,0.0,0.0,24.261486369,0.0,0.0,0.0,0.0,0.0
14,20,1.804770506269777,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,6.4665166450000005,0.0,0.0,0.0,0.0,0.0
14,22,1.263199420737119,0.0,0.0,51.0,7.0,0.0,0.0,0.0,0.0,30.315826625,0.0,0.0,0.0,0.0,0.0
14,23,-1.4175690519142676,9.0,6.0,60.0,48.0,0.0,0.0,0.0,0.0,52.328736086,0.0,0.0,0.0,0.0,0.0
14,24,0.9606416128920648,0.0,0.0,31.0,8.0,0.0,0.0,0.0,0.0,11.345156093,0.0,0.0,0.0,0.0,0.0
14,25,1.0535925496216474,10.0,0.0,84.0,9.0,0.0,0.0,0.0,0.0,11.435651391,0.0,0.0,0.0,0.0,0.0
14,26,0.5619754681616839,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.394639495,0.0,0.0,0.0,0.0,0.0
14,27,0.37184422598083194,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,5.480850141,0.0,0.0,0.0,0.0,0.0
14,29,0.4296436185512134,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,4.639052341,0.0,0.0,0.0,0.0,0.0
14,30,-0.0348802563825237,0.0,0.0,91.0,12.0,0.0,0.0,0.0,4.5961,33.61550949,0.0,0.0,0.0,0.0,0.0
14,32,0.2738736827271322,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.667314044,0.0,0.0,0.0,0.0,0.0
14,34,0.5714550428200237,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.791059789,0.0,0.0,0.0,0.0,0.0
14,35,-0.17483449087751307,0.0,0.0,71.0,10.0,0.0,0.0,0.0,0.0,37.304230333,0.0,0.0,0.0,0.0,0.0
14,36,-0.07041009005298209,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.268119275,0.0,0.0,0.0,0.0,0.0
14,37,0.3884668128582709,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,17.052843214,0.0,0.0,0.0,0.0,0.0
14,39,-21.983465660021853,326.0,432.0,15659.0,3934.0,0.0,0.0,0.0,0.0,416.702309603,0.0,0.0,0.0,0.0,0.0
14,40,0.5104822638284873,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.6276496389999995,0.0,0.0,0.0,0.0,0.0
14,43,0.25280171405034585,0.0,0.0,122.0,8.0,0.0,0.0,0.0,0.0,8.475072096,0.0,0.0,0.0,0.0,0.0
14,44,-1.8119094838514005,0.0,1.0,91.0,0.0,0.0,0.0,0.0,10.702300000000001,30.840815374,0.0,0.0,0.0,0.0,0.0
14,45,0.5090279764833732,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,6.480105983,0.0,0.0,0.0,0.0,0.0
14,46,0.5702511655449143,0.0,0.0,26.0,9.0,0.0,0.0,0.0,0.0,21.284751037,0.0,0.0,0.0,0.0,0.0
14,47,0.7279162232898121,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,13.083263469,0.0,0.0,0.0,0.0,0.0
14,48,0.4217306606806987,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,12.943021724,0.0,0.0,0.0,0.0,0.0
14,49,0.7868040432193247,0.0,0.0,14.0,0.0,0.0,0.0,0.0,15540.3772,2.7804441899999994,0.0,0.0,0.0,0.0,0.0
14,50,1.698606731698802,0.0,0.0,67.0,11.0,0.0,0.0,0.0,0.0,24.812671952,0.0,0.0,0.0,0.0,0.0
14,52,0.384004094727596,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.711807974,0.0,0.0,0.0,0.0,0.0
14,53,1.8545453153457516,17.0,1.0,326.0,40.0,0.0,0.0,0.0,0.0,63.376211514,0.0,0.0,0.0,0.0,0.0
14,59,0.6635692098184451,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,5.536235267,0.0,0.0,0.0,0.0,0.0
14,60,0.454839295476046,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.461993896,0.0,0.0,0.0,0.0,0.0
14,63,-1.5555740178804052,0.0,5.0,54.0,28.0,0.0,0.0,0.0,30.7305,45.188609844,0.0,0.0,0.0,0.0,0.0
14,64,0.3082588695503736,0.0,0.0,70.0,4.0,0.0,0.0,0.0,0.0,15.433509728,0.0,0.0,0.0,0.0,0.0
14,65,0.26949228274392245,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,7.427006732,0.0,0.0,0.0,0.0,0.0
14,66,0.11178882506748426,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,21.068910991,0.0,0.0,0.0,0.0,0.0
14,67,-2.2572571168368394,22.0,0.0,409.0,76.0,0.0,0.0,0.0,0.0,195.983178806,0.0,0.0,0.0,0.0,0.0
14,69,0.866115458592148,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.8232803899999999,0.0,0.0,0.0,0.0,0.0
14,70,-25.415475660978217,0.0,2.0,41.0,4.0,0.0,0.0,0.0,42.06304,102.140271711,0.0,0.0,0.0,0.0,0.0
14,72,0.901447291387256,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.546640282,0.0,0.0,0.0,0.0,0.0
14,73,1.6201055714505475,0.0,0.0,106.0,7.0,0.0,0.0,0.0,0.0,33.751187328,0.0,0.0,0.0,0.0,0.0
14,74,0.04775451988906013,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.997087724,0.0,0.0,0.0,0.0,0.0
14,75,1.3067585133051196,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.567335905,0.0,0.0,0.0,0.0,0.0
14,77,0.10017143553147498,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,18.56367745,0.0,0.0,0.0,0.0,0.0
14,78,-0.4621111845749715,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,22.336966556,0.0,0.0,0.0,0.0,0.0
14,79,-0.14905435491800575,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.757341753,0.0,0.0,0.0,0.0,0.0
14,80,0.5685271144577666,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.932436149,0.0,0.0,0.0,0.0,0.0
14,82,-0.5754680393385958,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,20.701905817,0.0,0.0,0.0,0.0,0.0
14,83,0.2207661378585006,0.0,0.0,67.0,12.0,0.0,0.0,0.0,8.5973,55.673543135,0.0,0.0,0.0,0.0,0.0
14,84,-0.0015654132957094468,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,11.37858226,0.0,0.0,0.0,0.0,0.0
14,87,-0.6476411903446647,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,12.102083441,0.0,0.0,0.0,0.0,0.0
14,88,0.357378129482268,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,10.366775501,0.0,0.0,0.0,0.0,0.0
14,91,0.5537109899239474,0.0,0.0,50.0,11.0,0.0,0.0,0.0,0.0,21.360846884,0.0,0.0,0.0,0.0,0.0
14,92,0.3442128940196378,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3.740904484,0.0,0.0,0.0,0.0,0.0
14,93,-5.529589007850238,18.0,0.0,131.0,42.0,0.0,0.0,0.0,0.0,89.742657509,0.0,0.0,0.0,0.0,0.0
14,94,-0.02642886790797185,0.0,0.0,28.0,0.0,0.0,0.0,0.0,19.6218,25.456454196,0.0,0.0,0.0,0.0,0.0
14,95,0.39968528755477173,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,5.612106742,0.0,0.0,0.0,0.0,0.0
14,96,0.9584747945492893,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,15.346402938,0.0,0.0,0.0,0.0,0.0
14,97,-13.171136582194096,1.0,0.0,471.0,69.0,0.0,0.0,0.0,1461.6886,296.241023956,0.0,0.0,0.0,0.0,0.0
14,98,-16.4201681233317,8.0,0.0,833.0,21.0,0.0,0.0,0.0,3809.7473000000005,201.59276903499998,0.0,0.0,0.0,0.0,0.0
14,100,1.3734628890654557,0.0,0.0,118.0,9.0,0.0,0.0,0.0,0.0,18.503140298,0.0,0.0,0.0,0.0,0.0
14,101,-11.890912700913628,1.0,0.0,331.0,25.0,0.0,0.0,0.0,0.0,194.982312325,0.0,0.0,0.0,0.0,0.0
14,103,-0.00450288386133457,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.491044894,0.0,0.0,0.0,0.0,0.0
14,105,0.49552817651189535,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,12.117628735,0.0,0.0,0.0,0.0,0.0
14,107,1.0949942779782393,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.577159049,0.0,0.0,0.0,0.0,0.0
14,108,-0.31025507081273856,0.0,0.0,13.0,1.0,0.0,0.0,0.0,7.5986,14.894818068,0.0,0.0,0.0,0.0,0.0
14,109,0.8403519110792118,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,9.265853322,0.0,0.0,0.0,0.0,0.0
14,110,-0.02064236484245095,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.269153294,0.0,0.0,0.0,0.0,0.0
14,112,0.49328336153453134,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,7.32627948,0.0,0.0,0.0,0.0,0.0
14,113,0.4752174443287142,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,3.681218327,0.0,0.0,0.0,0.0,0.0
14,114,0.3149564522296502,0.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0,13.144448409,0.0,0.0,0.0,0.0,0.0
14,115,-0.05521105421764507,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.343605113,0.0,0.0,0.0,0.0,0.0
14,116,1.008403628572795,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,23.010362577,0.0,0.0,0.0,0.0,0.0
14,118,0.22749494290157607,0.0,0.0,21.0,6.0,0.0,0.0,0.0,0.0,15.921843037,0.0,0.0,0.0,0.0,0.0
