state_code,municipality_code,year,smr,support,social_assistance,outpatient_consultation,hospitalization,support_cumsum,social_assistance_cumsum,outpatient_consultation_cumsum,hospitalization_cumsum,risk_count,risk_concentration_sure,risk_concentration_possible,st_risk,concentration,electricity_fuel,firewood_fuel,oil_fuel,IMN_2020,dumps,biomass,carpentry,cement_gypsum,sugarcane_cultivation,chemical_manufacturing,pesticide_manufacturing,gas_stations,incinerator,sugar_mill,brick_factory,mining,paper_mill,solvent_paint,high_traffic_supply,high_traffic_alameda,high_traffic_station,ndeaths_y,ed,population,excess,support_metric,social_assistance_metric,outpatient_metric,hospitalization_metric,health,support_exp,social_assistance_exp,outpatient_consultation_exp,hospitalization_exp,support_cumsum_exp,social_assistance_cumsum_exp,outpatient_consultation_cumsum_exp,hospitalization_cumsum_exp,risk_count_exp,risk_concentration_sure_exp,risk_concentration_possible_exp,st_risk_exp,concentration_exp,electricity_fuel_exp,firewood_fuel_exp,oil_fuel_exp,IMN_2020_exp,dumps_exp,biomass_exp,carpentry_exp,cement_gypsum_exp,sugarcane_cultivation_exp,chemical_manufacturing_exp,pesticide_manufacturing_exp,gas_stations_exp,incinerator_exp,sugar_mill_exp,brick_factory_exp,mining_exp,paper_mill_exp,solvent_paint_exp,high_traffic_supply_exp,high_traffic_alameda_exp,high_traffic_station_exp,support_metric_exp,social_assistance_metric_exp,outpatient_metric_exp,hospitalization_metric_exp,health_exp,next_excess
14,18,2022,-0.9295729116036604,0.0,0.0,0.0,0.0,20.0,0.0,154.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.261486369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2929.5729116036605,797,-0.9295729116036604,58591.45823207321,0.0,451154.2283869637,49802.73949726223,559548.4261162991,0.6247135578145409,0.0,5.180153350615736,0.5828911146710936,8.13044240152372,0.0,54.94683692857638,5.92506882124922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.261486369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41117.41163912097,0.0,294424.0958292479,31710.619862767984,367252.12733113684,-0.9295729116036604
14,20,2022,3.117727732745656,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4665166450000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,882.2722672543438,212,3.117727732745656,0.0,0.0,25585.89575037597,0.0,25585.89575037597,0.0,0.0,1.2187371281250001,0.0,0.0,0.0,5.8439945656250005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4665166450000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3083.857894980203,0.0,3083.857894980203,3.117727732745656
14,22,2022,0.2999145293735044,0.0,0.0,0.0,0.0,0.0,0.0,51.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.315826625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3700.0854706264954,815,0.2999145293735044,0.0,0.0,188704.35900195126,25900.59829438547,214604.95729633674,0.0,0.0,2.035994744705088,0.2854986939238379,0.0,0.0,12.316099850603333,1.5755248154470802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.315826625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28789.881871875416,3681.1737030722525,32471.055574947673,0.2999145293735044
14,23,2022,0.822755873966017,0.0,0.0,0.0,0.0,9.0,6.0,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.328736086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,177.244126033983,23,0.822755873966017,1595.1971343058472,1063.464756203898,10634.647562038981,8507.718049631185,21801.02750217991,0.26536817251562494,0.20950118882812493,2.1207790170468748,1.8217324910156245,3.0555047222031253,2.019477412265625,11.582698676109375,13.387082670703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.328736086000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30737.687244211473,20609.36642496703,97476.44901122955,130455.41927574096,279278.921956149,0.822755873966017
14,24,2022,1.0205967627034167,0.0,0.0,0.0,0.0,0.0,0.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.345156093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1979.4032372965833,697,1.0205967627034167,0.0,0.0,61361.50035619408,15835.225898372666,77196.72625456675,0.0,0.0,1.0035810729173829,0.2981639739586913,0.0,0.0,7.507453364569727,2.334884494784863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.345156093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12676.167400461723,4060.2194637462644,16736.386864207987,1.0205967627034167
14,25,2022,1.4101094408968415,0.0,0.0,0.0,0.0,10.0,0.0,84.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.435651391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2589.8905591031585,1041,1.4101094408968415,25898.905591031584,0.0,217550.8069646653,23309.015031928426,266758.7275876253,0.14250000000000002,0.0,3.1812623035957026,0.348201421875,2.4974711622656254,0.0,21.565754937814454,2.3841729843749997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.435651391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3033.3161135031546,0.0,25694.039553188704,2801.813859844993,31529.169526536854,1.4101094408968415
14,26,2022,0.49434187016081,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.394639495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,505.65812983919,12,0.49434187016081,0.0,0.0,1011.31625967838,0.0,1011.31625967838,0.0,0.0,0.85963125,0.0,0.0,0.0,1.142625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.394639495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4426937384985,0.0,651.4426937384985,0.49434187016081
14,27,2022,0.4306463566342871,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.480850141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,569.353643365713,129,0.4306463566342871,0.0,0.0,84833.69286149123,0.0,84833.69286149123,0.0,0.0,5.79019775,0.0,0.0,0.0,38.98624275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.480850141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23559.769677293152,0.0,23559.769677293152,0.4306463566342871
14,29,2022,0.6004750118037572,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.639052341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,399.5249881962428,156,0.6004750118037572,0.0,0.0,26368.649220952026,0.0,26368.649220952026,0.0,0.0,0.04750000000000001,0.0,0.0,0.0,9.323000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.639052341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9712.869447046764,0.0,9712.869447046764,0.6004750118037572
14,30,2022,0.2822048367835066,0.0,0.0,0.0,0.0,0.0,0.0,91.0,12.0,0.0,0.0,0.0,0.0,4.5961,0.0,0.0,0.0,33.61550949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4717.795163216493,1034,0.2822048367835066,0.0,0.0,429319.3598527009,56613.54195859792,485932.9018112988,0.0,0.0,3.38975643828125,0.3854987632822704,0.0,0.0,26.59462767265625,4.67552349763686,0.0,0.0,0.0,0.0,5.5069935811909785,0.0,0.0,0.0,33.61550949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182271.34388636798,30263.393360798298,212534.73724716622,0.2822048367835066
14,32,2022,0.6587437456846406,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.667314044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,341.2562543153594,82,0.6587437456846406,0.0,0.0,1706.281271576797,0.0,1706.281271576797,0.0,0.0,0.04750000000000001,0.0,0.0,0.0,0.29750000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.667314044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.49367824633521,0.0,92.49367824633521,0.6587437456846406
14,34,2022,4.657659966391889,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.791059789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,342.3400336081113,88,4.657659966391889,0.0,0.0,684.6800672162226,0.0,684.6800672162226,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.791059789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.6800672162226,0.0,684.6800672162226,4.657659966391889
14,35,2022,-0.28058395472536013,0.0,0.0,0.0,0.0,0.0,0.0,71.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.304230333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4280.58395472536,1167,-0.28058395472536013,0.0,0.0,303921.46078550053,42805.8395472536,346727.30033275415,0.0,0.0,2.33375729375,0.38903675625,0.0,0.0,21.53941058826186,2.6083016312500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.304230333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68465.82136480755,8558.642267150171,77024.46363195771,-0.28058395472536013
14,36,2022,0.30814100670602995,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.268119275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2691.85899329397,616,0.30814100670602995,0.0,0.0,43069.74389270352,0.0,43069.74389270352,0.0,0.0,0.5880735125,0.0,0.0,0.0,4.8266032625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.268119275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871.231699745265,0.0,7871.231699745265,0.30814100670602995
14,37,2022,0.10349408082992795,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.052843214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,896.505919170072,672,0.10349408082992795,0.0,0.0,18826.624302571512,1793.011838340144,20619.636140911658,0.0,0.0,0.7500719038935639,0.056880009227645974,0.0,0.0,6.748633826022287,0.9192798246747258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.052843214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11150.091127259144,1561.1652191357527,12711.256346394897,0.10349408082992795
14,39,2022,2.491312263227883,0.0,0.0,0.0,0.0,326.0,432.0,15659.0,3934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.702309603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2197,2194508.687736772,4839640,2.491312263227883,715409832.2021877,948027753.1022855,34363811541.27011,8633197177.556461,44660446304.13104,12.153413107473952,15.587907240229658,581.524520133589,135.25773118099562,95.0851509579949,135.8297624356364,4610.034117461809,1364.1031075610829,0.0,0.0,0.0,0.0,190.42107517783487,0.0,0.0,0.0,416.702309603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216198226.87011403,307207633.7161242,10503237972.329693,3049376568.9268723,14076020401.842802,2.491312263227883
14,40,2022,0.6526048061743553,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6276496389999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,347.39519382564464,68,0.6526048061743553,0.0,0.0,4168.742325907736,0.0,4168.742325907736,0.0,0.0,0.0,0.0,0.0,0.0,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6276496389999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978.6115980272662,0.0,1978.6115980272662,0.6526048061743553
14,43,2022,0.41673892488496755,0.0,0.0,0.0,0.0,0.0,0.0,122.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.475072096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1583.2610751150326,253,0.41673892488496755,0.0,0.0,193157.851164034,12666.08860092026,205823.93976495424,0.0,0.0,2.6492887499999997,0.0,0.0,0.0,70.71351375,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.475072096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58585.620794427574,6201.145698827912,64786.76649325549,0.41673892488496755
14,44,2022,-1.9731073978150508,0.0,0.0,0.0,0.0,0.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,10.702300000000001,0.0,0.0,0.0,30.840815374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3973.1073978150507,533,-1.9731073978150508,0.0,3973.1073978150507,361552.7732011696,0.0,365525.88059898466,0.0,0.03317102156445312,3.3704485789062497,0.0,0.0,0.3697505902753906,26.96147700078125,0.0,0.0,0.0,0.0,0.0,39.353859701486904,0.0,0.0,0.0,30.840815374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.1963189690048,93628.93560250169,0.0,94733.1319214707,-1.9731073978150508
14,45,2022,0.5210822256878371,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.480105983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,478.91777431216286,187,0.5210822256878371,0.0,0.0,25861.559812856794,478.91777431216286,26340.477587168956,0.0,0.0,2.0430403125,0.03675459453125,0.0,0.0,12.388884878125001,0.30166270390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.480105982999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7770.330888535039,175.77582355255794,7946.106712087596,0.5210822256878371
14,46,2022,-0.4794033974116523,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.284751037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1479.4033974116523,252,-0.4794033974116523,0.0,0.0,38464.48833270296,13314.63057670487,51779.11890940783,0.0,0.0,0.9473048678950731,0.26943162265727044,0.0,0.0,8.001207509993613,3.88079916951186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.284751037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29551.346914915404,12229.625262051759,41780.97217696716,-0.4794033974116523
14,47,2022,0.3857790505478984,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.083263469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1614.2209494521016,1018,0.3857790505478984,0.0,0.0,33898.63993849413,0.0,33898.63993849413,0.0,0.0,0.87497375,0.0,0.0,0.0,4.37549875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.083263469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5153.6222615484485,0.0,5153.6222615484485,0.3857790505478984
14,48,2022,1.4722442608250956,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.943021724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3527.755739174904,547,1.4722442608250956,0.0,0.0,144637.98530617106,0.0,144637.98530617106,0.0,0.0,1.6466112499999999,0.0,0.0,0.0,9.71438625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.943021724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16051.145879020038,0.0,16051.145879020038,1.4722442608250956
14,49,2022,2.2400946797945114,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,15540.3772,0.0,0.0,0.0,2.7804441899999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,759.9053202054884,187,2.2400946797945114,0.0,0.0,10638.674482876837,0.0,10638.674482876837,0.0,0.0,0.034916864804687496,0.0,0.0,0.0,4.0670708279296885,0.0,0.0,0.0,0.0,0.0,2094.225784600197,0.0,0.0,0.0,2.78044419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728.6656363367497,0.0,1728.6656363367497,2.2400946797945114
14,50,2022,2.9287066942122415,0.0,0.0,0.0,0.0,0.0,0.0,67.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.812671952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6071.293305787758,1744,2.9287066942122415,0.0,0.0,406776.6514877798,66784.22636366534,473560.8778514451,0.0,0.0,2.5137736563369186,0.3581841631949218,0.0,0.0,19.238300529598543,3.420719961796485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.812671952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58011.191500781984,9842.059502891543,67853.25100367353,2.9287066942122415
14,52,2022,-0.33109243697478963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.711807974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1331.0924369747897,27,-0.33109243697478963,0.0,0.0,5324.369747899159,0.0,5324.369747899159,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.711807974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.218487394958,0.0,266.218487394958,-0.33109243697478963
14,53,2022,0.4096612501292185,0.0,0.0,0.0,0.0,17.0,1.0,326.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.376211514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,10590.338749870782,13409,0.4096612501292185,180035.75874780328,10590.338749870782,3452450.432457875,423613.54999483126,4066690.0799503806,0.5493245277796874,0.03317102156445312,12.087553270839061,1.384660625,6.562833972185938,0.3697505902753906,79.18898785405781,8.276448125000002,0.0,0.0,0.0,0.0,10.053566482630535,0.0,0.0,0.0,63.376211514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67054.06292803923,3860.0618868310667,921356.3566129499,100782.90722255567,1093053.388650376,0.4096612501292185
14,59,2022,0.7503790772436258,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.536235267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1249.620922756374,235,0.7503790772436258,0.0,0.0,8747.346459294618,2499.241845512748,11246.588304807367,0.0,0.0,0.2450061875,0.09025000000000001,0.0,0.0,1.6814620062109378,0.28525000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.536235267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972.4746780696287,464.58663798934776,2437.0613160589764,0.7503790772436258
14,60,2022,0.857535259355859,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.461993896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,142.46474064414107,56,0.857535259355859,0.0,0.0,284.92948128828215,0.0,284.92948128828215,0.0,0.0,0.083814046875,0.0,0.0,0.0,0.40753310937500004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.461993896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.6017071014407,0.0,135.6017071014407,0.857535259355859
14,63,2022,-2.7667020383676793,0.0,0.0,0.0,0.0,0.0,5.0,54.0,28.0,0.0,0.0,0.0,0.0,30.7305,0.0,0.0,0.0,45.188609844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,8766.702038367679,8044,-2.7667020383676793,0.0,43833.510191838395,473401.91007185465,245467.657074295,762703.0773379881,0.0,0.14968423480959467,1.9067792950840017,0.9216203092900145,0.0,2.1559995386177,17.77119339340397,10.489214123489722,0.0,0.0,0.0,0.0,1.7882852135882388,0.0,0.0,0.0,45.188609844000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24773.276562388575,223147.3634744269,126601.65207082359,374522.292107639,-2.7667020383676793
14,64,2022,0.1991018988814809,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.433509728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,800.8981011185191,195,0.1991018988814809,0.0,0.0,56062.86707829634,3203.5924044740764,59266.45948277041,0.0,0.0,0.0,0.045125000000000005,0.0,0.0,15.835334375000002,0.8212821875000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.433509728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16078.258854124477,837.86426398522,16916.123118109695,0.1991018988814809
14,65,2022,0.16348612125639161,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.427006732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,836.5138787436084,73,0.16348612125639161,0.0,0.0,34297.069028487946,0.0,34297.069028487946,0.0,0.0,0.18967305230468748,0.0,0.0,0.0,13.513076479804688,0.0,0.0,0.0,0.0,0.0,0.059761297234368876,0.0,0.0,0.0,7.427006732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13229.104105494353,0.0,13229.104105494353,0.16348612125639161
14,66,2022,0.1022004884840908,0.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.068910991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2897.799511515909,859,0.1022004884840908,2897.799511515909,0.0,133298.77752973183,0.0,136196.57704124774,0.045125000000000005,0.0,1.5585979715643368,0.0,0.14262500000000003,0.0,16.3866385402776,0.0,0.0,0.0,0.0,0.0,5136.016978208374,0.0,0.0,0.0,21.068910991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.6303953246728,0.0,42143.12386985217,0.0,42513.75426517684,0.1022004884840908
